old_id	sense.julieartem	cues.julieartem	confidence.julieartem	comments.julieartem	sense.woordenschatjes	cues.woordenschatjes	confidence.woordenschatjes	comments.woordenschatjes	_ctxt.juliartem	_ctxt.woordenschatjes	_id	_ctxt.raw
zwart/adj/algemeen_dagblad_20030521_54/68	Slecht/ onvriendelijk (emotie)	R0	3		geen	R0	2.0	Negatief gevolg voor de mensen die op de lijst staan. Lijst zelf is niet zwart.	investeerders uiten hun ongenoegen . De Britse associaties van pensioenfondsen en verzekeraars publiceerden zelfs een <span class='target'>zwarte</span> <em>lijst</em> met bedrijven die volgens hen een tegenstem verdienen . GlaxoSmithKline is het eerste bedrijf	investeerders uiten hun ongenoegen . De Britse associaties van pensioenfondsen en verzekeraars publiceerden zelfs een <span class='target'>zwarte</span> <em>lijst</em> met bedrijven die volgens hen een tegenstem verdienen . GlaxoSmithKline is het eerste bedrijf	zwart/adj/algemeen_dagblad_20030521_54/78	"investeerders uiten hun ongenoegen . De Britse associaties van pensioenfondsen en verzekeraars publiceerden zelfs een <span class=""target"">zwarte</span> lijst met bedrijven die volgens hen een tegenstem verdienen . GlaxoSmithKline is het eerste bedrijf"
zwart/adj/de_morgen_20021121_01_56/489	Slecht/ onvriendelijk (emotie)	R0	3		geen	R0,L4	2.0	De lijst zelf is niet zwart.	""" Maar het beleid van de Wereldbank zou toch wel ernstig ter discussie komen als ook nu het corrupte bedrijf niet aan de <span class='target'>zwarte</span> <em>lijst</em> wordt toegevoegd . "" Voor het eerst veroordeelt Afrikaans land westers bedrijf voor betalen"	""" Maar het beleid van de Wereldbank zou toch wel ernstig ter discussie komen als ook nu het <em>corrupte</em> bedrijf niet aan de <span class='target'>zwarte</span> <em>lijst</em> wordt toegevoegd . "" Voor het eerst veroordeelt Afrikaans land westers bedrijf voor betalen"	zwart/adj/de_morgen_20021121_01_56/549	""" Maar het beleid van de Wereldbank zou toch wel ernstig ter discussie komen als ook nu het corrupte bedrijf niet aan de <span class=""target"">zwarte</span> lijst wordt toegevoegd . "" Voor het eerst veroordeelt Afrikaans land westers bedrijf voor betalen"
zwart/adj/de_morgen_20030114_01_53/275	Slecht/ onvriendelijk (emotie)	R0	3		geen	R0	5.0	Negatief gevolg. Lijst zelf is niet zwart.	er binnenkort nog een veertigtal terdoodveroordeelden geëxecuteerd worden . Zij komen voor op de ' <span class='target'>zwarte</span> <em>lijst</em> ' van de militaire procureur-generaal Charles Almamba Mungabo .	er binnenkort nog een veertigtal terdoodveroordeelden geëxecuteerd worden . Zij komen voor op de ' <span class='target'>zwarte</span> <em>lijst</em> ' van de militaire procureur-generaal Charles Almamba Mungabo .	zwart/adj/de_morgen_20030114_01_53/315	"er binnenkort nog een veertigtal terdoodveroordeelden geëxecuteerd worden . Zij komen voor op de ' <span class=""target"">zwarte</span> lijst ' van de militaire procureur-generaal Charles Almamba Mungabo ."
zwart/adj/de_morgen_20000301_01_102/747	Kleur	R0,L1,R1	3		zwart_1	R0	4.0		"makelaar functioneren en heb ook al veel contacten . Ik zal zeker niet <em>in</em> een <span class='target'>zwart</span> <em>gat</em> <em>vallen</em> . "" "" Ik zal toch vijftien à zestien jaar profvoetbal gespeeld hebben"	"makelaar functioneren en heb ook al veel contacten . Ik zal zeker niet in een <span class='target'>zwart</span> <em>gat</em> vallen . "" "" Ik zal toch vijftien à zestien jaar profvoetbal gespeeld hebben"	zwart/adj/de_morgen_20000301_01_102/845	"makelaar functioneren en heb ook al veel contacten . Ik zal zeker niet in een <span class=""target"">zwart</span> gat vallen . "" "" Ik zal toch vijftien à zestien jaar profvoetbal gespeeld hebben"
zwart/adj/de_morgen_20031203_01_13/188	Kleur	L6,L5,L2,L1,R0	4		zwart_1	L5,L2	5.0		Tijdens een revolutie heeft men echter wel iets anders aan het hoofd dan de knepen van het herautenvak - de eerste twee Belgische vlaggen , haastig in elkaar geflanst op de ochtend van 26 augustus 1830 , waren gemaakt uit <em>horizontale</em> <em>kleurstroken</em> , met <em>rood</em> <em>bovenaan</em> , <span class='target'>zwart</span> <em>onderaan</em> . Waarschijnlijk een zo goed als toevallige keuze . De in 1831 ingevoerde grondwet	Tijdens een revolutie heeft men echter wel iets anders aan het hoofd dan de knepen van het herautenvak - de eerste twee Belgische vlaggen , haastig in elkaar geflanst op de ochtend van 26 augustus 1830 , waren gemaakt uit horizontale <em>kleurstroken</em> , met <em>rood</em> bovenaan , <span class='target'>zwart</span> onderaan . Waarschijnlijk een zo goed als toevallige keuze . De in 1831 ingevoerde grondwet	zwart/adj/de_morgen_20031203_01_13/208	"Tijdens een revolutie heeft men echter wel iets anders aan het hoofd dan de knepen van het herautenvak - de eerste twee Belgische vlaggen , haastig in elkaar geflanst op de ochtend van 26 augustus 1830 , waren gemaakt uit horizontale kleurstroken , met rood bovenaan , <span class=""target"">zwart</span> onderaan . Waarschijnlijk een zo goed als toevallige keuze . De in 1831 ingevoerde grondwet"
zwart/adj/de_morgen_19991106_01_66/84	Kleur	R0	5		zwart_1	R0,R3	5.0		heeft gemaakt . Augsburg Zum Schutz der Fuggereibewohner ist Radfahren verboten ! Het staat in <span class='target'>zwarte</span> <em>letters</em> op de okergele muur bij de ingangspoort van de Fuggerei . De Fuggerei is	heeft gemaakt . Augsburg Zum Schutz der Fuggereibewohner ist Radfahren verboten ! Het staat in <span class='target'>zwarte</span> <em>letters</em> op de <em>okergele</em> muur bij de ingangspoort van de Fuggerei . De Fuggerei is	zwart/adj/de_morgen_19991106_01_66/102	"heeft gemaakt . Augsburg Zum Schutz der Fuggereibewohner ist Radfahren verboten ! Het staat in <span class=""target"">zwarte</span> letters op de okergele muur bij de ingangspoort van de Fuggerei . De Fuggerei is"
zwart/adj/de_morgen_19991009_01_46/6	Slecht/ onvriendelijk (emotie)	R0	4		zwart_8	R0	1.0		FARGO NED 1 22.52 Amerikaanse <span class='target'>zwarte</span> <em>komedie</em> van Joel en Ethan Coen uit 1995 met Frances McDormand , William H. Macy , Steve Buscemi , Peter Stormare en Harve Presnell .	FARGO NED 1 22.52 Amerikaanse <span class='target'>zwarte</span> <em>komedie</em> van Joel en Ethan Coen uit 1995 met Frances McDormand , William H. Macy , Steve Buscemi , Peter Stormare en Harve Presnell .	zwart/adj/de_morgen_19991009_01_46/14	"FARGO NED 1 22.52 Amerikaanse <span class=""target"">zwarte</span> komedie van Joel en Ethan Coen uit 1995 met Frances McDormand , William H. Macy , Steve Buscemi , Peter Stormare en Harve Presnell ."
zwart/adj/de_morgen_20020406_01_91/588	Huidskleur	R0,R11	5		zwart_9	R0,R11,L7	5.0		"Schrijvers als hij staan in sterk contrast tot bijvoorbeeld de eerste president van Senegal , Leopold Senghor , die eigenlijk een <span class='target'>zwarte</span> <em>Fransman</em> was . "" Hoe komt het dat er zo weinig <em>Afrikaanse</em> schrijfsters zijn ?"	"Schrijvers als hij staan in sterk contrast tot bijvoorbeeld de eerste president van <em>Senegal</em> , Leopold Senghor , die eigenlijk een <span class='target'>zwarte</span> <em>Fransman</em> was . "" Hoe komt het dat er zo weinig <em>Afrikaanse</em> schrijfsters zijn ?"	zwart/adj/de_morgen_20020406_01_91/658	"Schrijvers als hij staan in sterk contrast tot bijvoorbeeld de eerste president van Senegal , Leopold Senghor , die eigenlijk een <span class=""target"">zwarte</span> Fransman was . "" Hoe komt het dat er zo weinig Afrikaanse schrijfsters zijn ?"
zwart/adj/de_morgen_20000212_01_2/414	Huidskleur	R0	5		zwart_9	R0	5.0		woedt een debat over wie model stond voor het Vrijheidsbeeld in New York . Een <span class='target'>zwarte</span> <em>slavin</em> , zo luidt de verrassende conclusie waar historici nu op afstevenen . Het Vrijheidsbeeld	woedt een debat over wie model stond voor het Vrijheidsbeeld in New York . Een <span class='target'>zwarte</span> <em>slavin</em> , zo luidt de verrassende conclusie waar historici nu op afstevenen . Het Vrijheidsbeeld	zwart/adj/de_morgen_20000212_01_2/480	"woedt een debat over wie model stond voor het Vrijheidsbeeld in New York . Een <span class=""target"">zwarte</span> slavin , zo luidt de verrassende conclusie waar historici nu op afstevenen . Het Vrijheidsbeeld"
zwart/adj/de_morgen_19991204_01_130/938	Kleur	R0	5		zwart_1	R0	5.0		want ik vind dat een mooie naam . Een tijdelijk verblijf ? Ik heb een <span class='target'>zwarte</span> <em>doek</em> over mijn glazen bol gelegd . De renovatie van de schouwburg in de Lakensestraat	want ik vind dat een mooie naam . Een tijdelijk verblijf ? Ik heb een <span class='target'>zwarte</span> <em>doek</em> over mijn glazen bol gelegd . De renovatie van de schouwburg in de Lakensestraat	zwart/adj/de_morgen_19991204_01_130/1048	"want ik vind dat een mooie naam . Een tijdelijk verblijf ? Ik heb een <span class=""target"">zwarte</span> doek over mijn glazen bol gelegd . De renovatie van de schouwburg in de Lakensestraat"
zwart/adj/de_morgen_20010203_01_64/658	Kleur	R0,R3,R4	5		zwart_1	R0,R4,R3	5.0		Hier is duidelijk iemand aan het werk die een eigen handtekening kan zetten op zoiets basaal als een <span class='target'>zwarte</span> <em>broek</em> en een <em>wit</em> <em>hemd</em> . Tom Ford had teruggegrepen naar de jeugd van Yves	Hier is duidelijk iemand aan het werk die een eigen handtekening kan zetten op zoiets basaal als een <span class='target'>zwarte</span> <em>broek</em> en een <em>wit</em> <em>hemd</em> . Tom Ford had teruggegrepen naar de jeugd van Yves	zwart/adj/de_morgen_20010203_01_64/736	"Hier is duidelijk iemand aan het werk die een eigen handtekening kan zetten op zoiets basaal als een <span class=""target"">zwarte</span> broek en een wit hemd . Tom Ford had teruggegrepen naar de jeugd van Yves"
zwart/adj/de_morgen_20030918_01_117/215	Huidskleur	R0	3		zwart_9	R0	5.0		Naast de slopende werkethiek van acht jaar geleden , de gebrekkige steun van de platenfirma en het falen om een <span class='target'>zwart</span> <em>publiek</em> aan zich te binden , was het vooral Vernon Reids zelftwijfel die Living Colour in een coma deed belanden .	Naast de slopende werkethiek van acht jaar geleden , de gebrekkige steun van de platenfirma en het falen om een <span class='target'>zwart</span> <em>publiek</em> aan zich te binden , was het vooral Vernon Reids zelftwijfel die Living Colour in een coma deed belanden .	zwart/adj/de_morgen_20030918_01_117/241	"Naast de slopende werkethiek van acht jaar geleden , de gebrekkige steun van de platenfirma en het falen om een <span class=""target"">zwart</span> publiek aan zich te binden , was het vooral Vernon Reids zelftwijfel die Living Colour in een coma deed belanden ."
zwart/adj/de_morgen_20040218_01_128/72	Onwettelijk/illegaal/verboden	R0	5		zwart_2	R0	5.0		Via de fiscale amnestie ( de eenmalig bevrijdende aangifte ) kan de Belg zijn buitenlands <span class='target'>zwart</span> <em>geld</em> naar België terughalen en witwassen mits het eenmalig betalen van een boete van 6 of 9 procent .	Via de fiscale amnestie ( de eenmalig bevrijdende aangifte ) kan de Belg zijn buitenlands <span class='target'>zwart</span> <em>geld</em> naar België terughalen en witwassen mits het eenmalig betalen van een boete van 6 of 9 procent .	zwart/adj/de_morgen_20040218_01_128/90	"Via de fiscale amnestie ( de eenmalig bevrijdende aangifte ) kan de Belg zijn buitenlands <span class=""target"">zwart</span> geld naar België terughalen en witwassen mits het eenmalig betalen van een boete van 6 of 9 procent ."
zwart/adj/de_morgen_19990904_01_96/353	Slecht/ onvriendelijk (emotie)	R0,R3	5		zwart_5	R0,R3	2.0	"Twijfel tussen ""moreel verwerpelijk"" en ""ongeluk zijnde""."	"hebben we daar in het verleden niet voor gevochten . We schrijven daarmee aan een <span class='target'>zwarte</span> <em>bladzijde</em> in de <em>geschiedenis</em> van het socialisme . "" Janssens , die als voorzitter evenveel"	"hebben we daar in het verleden niet voor gevochten . We schrijven daarmee aan een <span class='target'>zwarte</span> <em>bladzijde</em> in de <em>geschiedenis</em> van het socialisme . "" Janssens , die als voorzitter evenveel"	zwart/adj/de_morgen_19990904_01_96/401	"hebben we daar in het verleden niet voor gevochten . We schrijven daarmee aan een <span class=""target"">zwarte</span> bladzijde in de geschiedenis van het socialisme . "" Janssens , die als voorzitter evenveel"
zwart/adj/de_morgen_20021224_01_18/1109	Huidskleur	L0,R2,R3	4		zwart_9	L3,R3	5.0		, bezorgt hem een bewasemde hormonenspiegel . Een bezoek aan een jazzclub , waar <em>échte</em> <span class='target'>zwarten</span> de nieuwe <em>dierlijke</em> <em>muziek</em> spelen , lijkt hem nog meer op de rand van de afgrond te brengen .	, bezorgt hem een bewasemde hormonenspiegel . Een bezoek aan een <em>jazzclub</em> , waar échte <span class='target'>zwarten</span> de nieuwe dierlijke <em>muziek</em> spelen , lijkt hem nog meer op de rand van de afgrond te brengen .	zwart/adj/de_morgen_20021224_01_18/1249	", bezorgt hem een bewasemde hormonenspiegel . Een bezoek aan een jazzclub , waar échte <span class=""target"">zwarten</span> de nieuwe dierlijke muziek spelen , lijkt hem nog meer op de rand van de afgrond te brengen ."
zwart/adj/de_morgen_20000603_01_130/1389	Kleur	R0	5		zwart_1	R0	5.0		van zijn ontvoering moest afleiden . De kidnapauto , zoals gewoonlijk een Ford Falcon met <span class='target'>zwarte</span> <em>ramen</em> , stond vertrekkensklaar . Luís kon ontkomen , maar hij had het signaal begrepen	van zijn ontvoering moest afleiden . De kidnapauto , zoals gewoonlijk een Ford Falcon met <span class='target'>zwarte</span> <em>ramen</em> , stond vertrekkensklaar . Luís kon ontkomen , maar hij had het signaal begrepen	zwart/adj/de_morgen_20000603_01_130/1537	"van zijn ontvoering moest afleiden . De kidnapauto , zoals gewoonlijk een Ford Falcon met <span class=""target"">zwarte</span> ramen , stond vertrekkensklaar . Luís kon ontkomen , maar hij had het signaal begrepen"
zwart/adj/de_morgen_20040612_01_220/45	Huidskleur	R0	5		zwart_9	L10,R0	5.0		gevangenschap . De zestigjarige neonazi werd drie jaar geleden veroordeeld voor een moordpoging op een <span class='target'>zwarte</span> <em>pompbediende</em> . Nu werd hij voorwaardelijk vrijgelaten , nadat hij meer dan de helft van	gevangenschap . De zestigjarige <em>neonazi</em> werd drie jaar geleden veroordeeld voor een moordpoging op een <span class='target'>zwarte</span> <em>pompbediende</em> . Nu werd hij voorwaardelijk vrijgelaten , nadat hij meer dan de helft van	zwart/adj/de_morgen_20040612_01_220/57	"gevangenschap . De zestigjarige neonazi werd drie jaar geleden veroordeeld voor een moordpoging op een <span class=""target"">zwarte</span> pompbediende . Nu werd hij voorwaardelijk vrijgelaten , nadat hij meer dan de helft van"
zwart/adj/de_morgen_20010621_01_229/297	Kleur	R0,L2,L1	5		zwart_1	R0,L1,L2	5.0		"deelnemen aan het wereldkampioenschap in Edmonton . Mourhit , stijlvol gekleed in <em>wit</em> <em>T-shirt</em> en <span class='target'>zwarte</span> <em>training</em> met duidelijk zichtbaar Asics-logo : "" Ik zal er deelnemen aan de vijf of tien kilometer ."	"deelnemen aan het wereldkampioenschap in Edmonton . Mourhit , stijlvol gekleed in <em>wit</em> <em>T-shirt</em> en <span class='target'>zwarte</span> <em>training</em> met duidelijk zichtbaar Asics-logo : "" Ik zal er deelnemen aan de vijf of tien kilometer ."	zwart/adj/de_morgen_20010621_01_229/339	"deelnemen aan het wereldkampioenschap in Edmonton . Mourhit , stijlvol gekleed in wit T-shirt en <span class=""target"">zwarte</span> training met duidelijk zichtbaar Asics-logo : "" Ik zal er deelnemen aan de vijf of tien kilometer ."
zwart/adj/de_morgen_20030614_01_149/279	Huidskleur	R0	5		zwart_9	R0,L9,R7	5.0		De jongen vertelde toen dat hij uit een gelukkig blank gezin kwam , dat hij werd ontvoerd door een <span class='target'>zwart</span> <em>gezin</em> en door hen misbruikt werd als slaaf . In werkelijkheid is Sindane ( 18	De jongen vertelde toen dat hij uit een gelukkig <em>blank</em> gezin kwam , dat hij werd ontvoerd door een <span class='target'>zwart</span> <em>gezin</em> en door hen misbruikt werd als <em>slaaf</em> . In werkelijkheid is Sindane ( 18	zwart/adj/de_morgen_20030614_01_149/311	"De jongen vertelde toen dat hij uit een gelukkig blank gezin kwam , dat hij werd ontvoerd door een <span class=""target"">zwart</span> gezin en door hen misbruikt werd als slaaf . In werkelijkheid is Sindane ( 18"
zwart/adj/de_morgen_20020628_01_23/510	Kleur	R0	5		zwart_1	R0	5.0		warm boeket , groen gepeperd , lichte cassishint en zoethout . Goede opbouwende smaak , <span class='target'>zwarte</span> <em>bes</em> en een aangename dosis vanille in de afdronk . De wijn komt trouwens mooi	warm boeket , groen gepeperd , lichte cassishint en zoethout . Goede opbouwende smaak , <span class='target'>zwarte</span> <em>bes</em> en een aangename dosis vanille in de afdronk . De wijn komt trouwens mooi	zwart/adj/de_morgen_20020628_01_23/590	"warm boeket , groen gepeperd , lichte cassishint en zoethout . Goede opbouwende smaak , <span class=""target"">zwarte</span> bes en een aangename dosis vanille in de afdronk . De wijn komt trouwens mooi"
zwart/adj/de_morgen_20010309_01_86/129	Kleur	R0,R2	5		zwart_1	R0	4.0		door de politie afgezette toegangsweg naar de Polderstraat , even buiten Klemskerke . Omgeven door <span class='target'>zwarte</span> <em>vlaggen</em> en <em>spandoeken</em> met teksten als ' Stop de waanzin ' en ' Is er nog gezond boerenverstand ? '	door de politie afgezette toegangsweg naar de Polderstraat , even buiten Klemskerke . Omgeven door <span class='target'>zwarte</span> <em>vlaggen</em> en spandoeken met teksten als ' Stop de waanzin ' en ' Is er nog gezond boerenverstand ? '	zwart/adj/de_morgen_20010309_01_86/153	"door de politie afgezette toegangsweg naar de Polderstraat , even buiten Klemskerke . Omgeven door <span class=""target"">zwarte</span> vlaggen en spandoeken met teksten als ' Stop de waanzin ' en ' Is er nog gezond boerenverstand ? '"
